Facility,Lat,Long,Archetype
Sample Residence,14.269423886643697,121.06955182878174,residential
Sample Residence_Point_1,14.254195631172516,121.05132030745467,residential
Sample Residence_Point_2,14.255096532073416,121.05132030745467,residential
Sample Residence_Point_3,14.255997432974317,121.05132030745467,residential
Sample Residence_Point_4,14.256898333875217,121.05132030745467,residential
Sample Residence_Point_5,14.257799234776117,121.05132030745467,residential
Sample Residence_Point_6,14.258700135677017,121.05132030745467,residential
Sample Residence_Point_7,14.259601036577918,121.05132030745467,residential
Sample Residence_Point_8,14.260501937478818,121.05132030745467,residential
Sample Residence_Point_9,14.261402838379718,121.05132030745467,residential
Sample Residence_Point_10,14.262303739280618,121.05132030745467,residential
Sample Residence_Point_11,14.263204640181518,121.05132030745467,residential
Sample Residence_Point_12,14.264105541082419,121.05132030745467,residential
Sample Residence_Point_13,14.265006441983319,121.05132030745467,residential
Sample Residence_Point_14,14.26590734288422,121.05132030745467,residential
Sample Residence_Point_15,14.26680824378512,121.05132030745467,residential
Sample Residence_Point_16,14.26770914468602,121.05132030745467,residential
Sample Residence_Point_17,14.26861004558692,121.05132030745467,residential
Sample Residence_Point_18,14.26951094648782,121.05132030745467,residential
Sample Residence_Point_19,14.27041184738872,121.05132030745467,residential
Sample Residence_Point_20,14.27131274828962,121.05132030745467,residential
Sample Residence_Point_21,14.27221364919052,121.05132030745467,residential
Sample Residence_Point_22,14.273114550091421,121.05132030745467,residential
Sample Residence_Point_23,14.274015450992321,121.05132030745467,residential
Sample Residence_Point_24,14.274916351893221,121.05132030745467,residential
Sample Residence_Point_25,14.23257400955091,121.05222120835558,residential
Sample Residence_Point_26,14.233474910451811,121.05222120835558,residential
Sample Residence_Point_27,14.234375811352711,121.05222120835558,residential
Sample Residence_Point_28,14.235276712253611,121.05222120835558,residential
Sample Residence_Point_29,14.236177613154512,121.05222120835558,residential
Sample Residence_Point_30,14.237078514055412,121.05222120835558,residential
Sample Residence_Point_31,14.237979414956312,121.05222120835558,residential
Sample Residence_Point_32,14.238880315857212,121.05222120835558,residential
Sample Residence_Point_33,14.239781216758113,121.05222120835558,residential
Sample Residence_Point_34,14.240682117659013,121.05222120835558,residential
Sample Residence_Point_35,14.241583018559913,121.05222120835558,residential
Sample Residence_Point_36,14.242483919460813,121.05222120835558,residential
Sample Residence_Point_37,14.243384820361713,121.05222120835558,residential
Sample Residence_Point_38,14.244285721262614,121.05222120835558,residential
Sample Residence_Point_39,14.245186622163514,121.05222120835558,residential
Sample Residence_Point_40,14.246087523064414,121.05222120835558,residential
Sample Residence_Point_41,14.246988423965314,121.05222120835558,residential
Sample Residence_Point_42,14.247889324866215,121.05222120835558,residential
Sample Residence_Point_43,14.248790225767115,121.05222120835558,residential
Sample Residence_Point_44,14.249691126668015,121.05222120835558,residential
Sample Residence_Point_45,14.250592027568915,121.05222120835558,residential
Sample Residence_Point_46,14.251492928469816,121.05222120835558,residential
Sample Residence_Point_47,14.252393829370716,121.05222120835558,residential
Sample Residence_Point_48,14.253294730271616,121.05222120835558,residential
Sample Residence_Point_49,14.254195631172516,121.05222120835558,residential
Sample Residence_Point_50,14.255096532073416,121.05222120835558,residential
Sample Residence_Point_51,14.255997432974317,121.05222120835558,residential
Sample Residence_Point_52,14.256898333875217,121.05222120835558,residential
Sample Residence_Point_53,14.257799234776117,121.05222120835558,residential
Sample Residence_Point_54,14.258700135677017,121.05222120835558,residential
Sample Residence_Point_55,14.259601036577918,121.05222120835558,residential
Sample Residence_Point_56,14.260501937478818,121.05222120835558,residential
Sample Residence_Point_57,14.261402838379718,121.05222120835558,residential
Sample Residence_Point_58,14.262303739280618,121.05222120835558,residential
Sample Residence_Point_59,14.263204640181518,121.05222120835558,residential
Sample Residence_Point_60,14.264105541082419,121.05222120835558,residential
Sample Residence_Point_61,14.265006441983319,121.05222120835558,residential
Sample Residence_Point_62,14.26590734288422,121.05222120835558,residential
Sample Residence_Point_63,14.26680824378512,121.05222120835558,residential
Sample Residence_Point_64,14.26770914468602,121.05222120835558,residential
Sample Residence_Point_65,14.26861004558692,121.05222120835558,residential
Sample Residence_Point_66,14.26951094648782,121.05222120835558,residential
Sample Residence_Point_67,14.27041184738872,121.05222120835558,residential
Sample Residence_Point_68,14.27131274828962,121.05222120835558,residential
Sample Residence_Point_69,14.27221364919052,121.05222120835558,residential
Sample Residence_Point_70,14.273114550091421,121.05222120835558,residential
Sample Residence_Point_71,14.274015450992321,121.05222120835558,residential
Sample Residence_Point_72,14.274916351893221,121.05222120835558,residential
Sample Residence_Point_73,14.275817252794122,121.05222120835558,residential
Sample Residence_Point_74,14.23077220774911,121.05312210925648,residential
Sample Residence_Point_75,14.23167310865001,121.05312210925648,residential
Sample Residence_Point_76,14.23257400955091,121.05312210925648,residential
Sample Residence_Point_77,14.233474910451811,121.05312210925648,residential
Sample Residence_Point_78,14.234375811352711,121.05312210925648,residential
Sample Residence_Point_79,14.235276712253611,121.05312210925648,residential
Sample Residence_Point_80,14.236177613154512,121.05312210925648,residential
Sample Residence_Point_81,14.237078514055412,121.05312210925648,residential
Sample Residence_Point_82,14.237979414956312,121.05312210925648,residential
Sample Residence_Point_83,14.238880315857212,121.05312210925648,residential
Sample Residence_Point_84,14.239781216758113,121.05312210925648,residential
Sample Residence_Point_85,14.240682117659013,121.05312210925648,residential
Sample Residence_Point_86,14.241583018559913,121.05312210925648,residential
Sample Residence_Point_87,14.242483919460813,121.05312210925648,residential
Sample Residence_Point_88,14.243384820361713,121.05312210925648,residential
Sample Residence_Point_89,14.244285721262614,121.05312210925648,residential
Sample Residence_Point_90,14.245186622163514,121.05312210925648,residential
Sample Residence_Point_91,14.246087523064414,121.05312210925648,residential
Sample Residence_Point_92,14.246988423965314,121.05312210925648,residential
Sample Residence_Point_93,14.247889324866215,121.05312210925648,residential
Sample Residence_Point_94,14.248790225767115,121.05312210925648,residential
Sample Residence_Point_95,14.249691126668015,121.05312210925648,residential
Sample Residence_Point_96,14.250592027568915,121.05312210925648,residential
Sample Residence_Point_97,14.251492928469816,121.05312210925648,residential
Sample Residence_Point_98,14.252393829370716,121.05312210925648,residential
Sample Residence_Point_99,14.253294730271616,121.05312210925648,residential
Sample Residence_Point_100,14.254195631172516,121.05312210925648,residential
Sample Residence_Point_101,14.255096532073416,121.05312210925648,residential
Sample Residence_Point_102,14.255997432974317,121.05312210925648,residential
Sample Residence_Point_103,14.256898333875217,121.05312210925648,residential
Sample Residence_Point_104,14.257799234776117,121.05312210925648,residential
Sample Residence_Point_105,14.258700135677017,121.05312210925648,residential
Sample Residence_Point_106,14.259601036577918,121.05312210925648,residential
Sample Residence_Point_107,14.260501937478818,121.05312210925648,residential
Sample Residence_Point_108,14.261402838379718,121.05312210925648,residential
Sample Residence_Point_109,14.262303739280618,121.05312210925648,residential
Sample Residence_Point_110,14.263204640181518,121.05312210925648,residential
Sample Residence_Point_111,14.264105541082419,121.05312210925648,residential
Sample Residence_Point_112,14.265006441983319,121.05312210925648,residential
Sample Residence_Point_113,14.26590734288422,121.05312210925648,residential
Sample Residence_Point_114,14.26680824378512,121.05312210925648,residential
Sample Residence_Point_115,14.26770914468602,121.05312210925648,residential
Sample Residence_Point_116,14.26861004558692,121.05312210925648,residential
Sample Residence_Point_117,14.26951094648782,121.05312210925648,residential
Sample Residence_Point_118,14.27041184738872,121.05312210925648,residential
Sample Residence_Point_119,14.27131274828962,121.05312210925648,residential
Sample Residence_Point_120,14.27221364919052,121.05312210925648,residential
Sample Residence_Point_121,14.273114550091421,121.05312210925648,residential
Sample Residence_Point_122,14.274015450992321,121.05312210925648,residential
Sample Residence_Point_123,14.274916351893221,121.05312210925648,residential
Sample Residence_Point_124,14.275817252794122,121.05312210925648,residential
Sample Residence_Point_125,14.276718153695022,121.05312210925648,residential
Sample Residence_Point_126,14.23257400955091,121.05402301015738,residential
Sample Residence_Point_127,14.233474910451811,121.05402301015738,residential
Sample Residence_Point_128,14.234375811352711,121.05402301015738,residential
Sample Residence_Point_129,14.235276712253611,121.05402301015738,residential
Sample Residence_Point_130,14.236177613154512,121.05402301015738,residential
Sample Residence_Point_131,14.237078514055412,121.05402301015738,residential
Sample Residence_Point_132,14.237979414956312,121.05402301015738,residential
Sample Residence_Point_133,14.238880315857212,121.05402301015738,residential
Sample Residence_Point_134,14.239781216758113,121.05402301015738,residential
Sample Residence_Point_135,14.240682117659013,121.05402301015738,residential
Sample Residence_Point_136,14.241583018559913,121.05402301015738,residential
Sample Residence_Point_137,14.242483919460813,121.05402301015738,residential
Sample Residence_Point_138,14.243384820361713,121.05402301015738,residential
Sample Residence_Point_139,14.244285721262614,121.05402301015738,residential
Sample Residence_Point_140,14.245186622163514,121.05402301015738,residential
Sample Residence_Point_141,14.246087523064414,121.05402301015738,residential
Sample Residence_Point_142,14.246988423965314,121.05402301015738,residential
Sample Residence_Point_143,14.247889324866215,121.05402301015738,residential
Sample Residence_Point_144,14.248790225767115,121.05402301015738,residential
Sample Residence_Point_145,14.249691126668015,121.05402301015738,residential
Sample Residence_Point_146,14.250592027568915,121.05402301015738,residential
Sample Residence_Point_147,14.251492928469816,121.05402301015738,residential
Sample Residence_Point_148,14.252393829370716,121.05402301015738,residential
Sample Residence_Point_149,14.253294730271616,121.05402301015738,residential
Sample Residence_Point_150,14.254195631172516,121.05402301015738,residential
Sample Residence_Point_151,14.255096532073416,121.05402301015738,residential
Sample Residence_Point_152,14.255997432974317,121.05402301015738,residential
Sample Residence_Point_153,14.256898333875217,121.05402301015738,residential
Sample Residence_Point_154,14.257799234776117,121.05402301015738,residential
Sample Residence_Point_155,14.258700135677017,121.05402301015738,residential
Sample Residence_Point_156,14.259601036577918,121.05402301015738,residential
Sample Residence_Point_157,14.260501937478818,121.05402301015738,residential
Sample Residence_Point_158,14.261402838379718,121.05402301015738,residential
Sample Residence_Point_159,14.262303739280618,121.05402301015738,residential
Sample Residence_Point_160,14.263204640181518,121.05402301015738,residential
Sample Residence_Point_161,14.264105541082419,121.05402301015738,residential
Sample Residence_Point_162,14.265006441983319,121.05402301015738,residential
Sample Residence_Point_163,14.26590734288422,121.05402301015738,residential
Sample Residence_Point_164,14.26680824378512,121.05402301015738,residential
Sample Residence_Point_165,14.26770914468602,121.05402301015738,residential
Sample Residence_Point_166,14.26861004558692,121.05402301015738,residential
Sample Residence_Point_167,14.26951094648782,121.05402301015738,residential
Sample Residence_Point_168,14.27041184738872,121.05402301015738,residential
Sample Residence_Point_169,14.27131274828962,121.05402301015738,residential
Sample Residence_Point_170,14.27221364919052,121.05402301015738,residential
Sample Residence_Point_171,14.273114550091421,121.05402301015738,residential
Sample Residence_Point_172,14.274015450992321,121.05402301015738,residential
Sample Residence_Point_173,14.274916351893221,121.05402301015738,residential
Sample Residence_Point_174,14.275817252794122,121.05402301015738,residential
Sample Residence_Point_175,14.276718153695022,121.05402301015738,residential
Sample Residence_Point_176,14.277619054595922,121.05402301015738,residential
Sample Residence_Point_177,14.233474910451811,121.05492391105828,residential
Sample Residence_Point_178,14.234375811352711,121.05492391105828,residential
Sample Residence_Point_179,14.235276712253611,121.05492391105828,residential
Sample Residence_Point_180,14.236177613154512,121.05492391105828,residential
Sample Residence_Point_181,14.237078514055412,121.05492391105828,residential
Sample Residence_Point_182,14.237979414956312,121.05492391105828,residential
Sample Residence_Point_183,14.238880315857212,121.05492391105828,residential
Sample Residence_Point_184,14.239781216758113,121.05492391105828,residential
Sample Residence_Point_185,14.240682117659013,121.05492391105828,residential
Sample Residence_Point_186,14.241583018559913,121.05492391105828,residential
Sample Residence_Point_187,14.242483919460813,121.05492391105828,residential
Sample Residence_Point_188,14.243384820361713,121.05492391105828,residential
Sample Residence_Point_189,14.244285721262614,121.05492391105828,residential
Sample Residence_Point_190,14.245186622163514,121.05492391105828,residential
Sample Residence_Point_191,14.246087523064414,121.05492391105828,residential
Sample Residence_Point_192,14.246988423965314,121.05492391105828,residential
Sample Residence_Point_193,14.247889324866215,121.05492391105828,residential
Sample Residence_Point_194,14.248790225767115,121.05492391105828,residential
Sample Residence_Point_195,14.249691126668015,121.05492391105828,residential
Sample Residence_Point_196,14.250592027568915,121.05492391105828,residential
Sample Residence_Point_197,14.251492928469816,121.05492391105828,residential
Sample Residence_Point_198,14.252393829370716,121.05492391105828,residential
Sample Residence_Point_199,14.253294730271616,121.05492391105828,residential
Sample Residence_Point_200,14.254195631172516,121.05492391105828,residential
Sample Residence_Point_201,14.255096532073416,121.05492391105828,residential
Sample Residence_Point_202,14.255997432974317,121.05492391105828,residential
Sample Residence_Point_203,14.256898333875217,121.05492391105828,residential
Sample Residence_Point_204,14.257799234776117,121.05492391105828,residential
Sample Residence_Point_205,14.258700135677017,121.05492391105828,residential
Sample Residence_Point_206,14.259601036577918,121.05492391105828,residential
Sample Residence_Point_207,14.260501937478818,121.05492391105828,residential
Sample Residence_Point_208,14.261402838379718,121.05492391105828,residential
Sample Residence_Point_209,14.262303739280618,121.05492391105828,residential
Sample Residence_Point_210,14.263204640181518,121.05492391105828,residential
Sample Residence_Point_211,14.264105541082419,121.05492391105828,residential
Sample Residence_Point_212,14.265006441983319,121.05492391105828,residential
Sample Residence_Point_213,14.26590734288422,121.05492391105828,residential
Sample Residence_Point_214,14.26680824378512,121.05492391105828,residential
Sample Residence_Point_215,14.26770914468602,121.05492391105828,residential
Sample Residence_Point_216,14.26861004558692,121.05492391105828,residential
Sample Residence_Point_217,14.26951094648782,121.05492391105828,residential
Sample Residence_Point_218,14.27041184738872,121.05492391105828,residential
Sample Residence_Point_219,14.27131274828962,121.05492391105828,residential
Sample Residence_Point_220,14.27221364919052,121.05492391105828,residential
Sample Residence_Point_221,14.273114550091421,121.05492391105828,residential
Sample Residence_Point_222,14.274015450992321,121.05492391105828,residential
Sample Residence_Point_223,14.274916351893221,121.05492391105828,residential
Sample Residence_Point_224,14.275817252794122,121.05492391105828,residential
Sample Residence_Point_225,14.276718153695022,121.05492391105828,residential
Sample Residence_Point_226,14.277619054595922,121.05492391105828,residential
Sample Residence_Point_227,14.234375811352711,121.05582481195918,residential
Sample Residence_Point_228,14.235276712253611,121.05582481195918,residential
Sample Residence_Point_229,14.236177613154512,121.05582481195918,residential
Sample Residence_Point_230,14.237078514055412,121.05582481195918,residential
Sample Residence_Point_231,14.237979414956312,121.05582481195918,residential
Sample Residence_Point_232,14.238880315857212,121.05582481195918,residential
Sample Residence_Point_233,14.239781216758113,121.05582481195918,residential
Sample Residence_Point_234,14.240682117659013,121.05582481195918,residential
Sample Residence_Point_235,14.241583018559913,121.05582481195918,residential
Sample Residence_Point_236,14.242483919460813,121.05582481195918,residential
Sample Residence_Point_237,14.243384820361713,121.05582481195918,residential
Sample Residence_Point_238,14.244285721262614,121.05582481195918,residential
Sample Residence_Point_239,14.245186622163514,121.05582481195918,residential
Sample Residence_Point_240,14.246087523064414,121.05582481195918,residential
Sample Residence_Point_241,14.246988423965314,121.05582481195918,residential
Sample Residence_Point_242,14.247889324866215,121.05582481195918,residential
Sample Residence_Point_243,14.248790225767115,121.05582481195918,residential
Sample Residence_Point_244,14.249691126668015,121.05582481195918,residential
Sample Residence_Point_245,14.250592027568915,121.05582481195918,residential
Sample Residence_Point_246,14.251492928469816,121.05582481195918,residential
Sample Residence_Point_247,14.252393829370716,121.05582481195918,residential
Sample Residence_Point_248,14.253294730271616,121.05582481195918,residential
Sample Residence_Point_249,14.254195631172516,121.05582481195918,residential
Sample Residence_Point_250,14.255096532073416,121.05582481195918,residential
Sample Residence_Point_251,14.255997432974317,121.05582481195918,residential
Sample Residence_Point_252,14.256898333875217,121.05582481195918,residential
Sample Residence_Point_253,14.257799234776117,121.05582481195918,residential
Sample Residence_Point_254,14.258700135677017,121.05582481195918,residential
Sample Residence_Point_255,14.259601036577918,121.05582481195918,residential
Sample Residence_Point_256,14.260501937478818,121.05582481195918,residential
